,Site,Plot,FireFreq,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,FireLevel
1086,KrugerSatara,SANW,0,Commiphora schimperi,0.01024137,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora schimperi,Commiphora,schimperi,Burseraceae,am,0Low
1087,KrugerSatara,SANW,0,Gymnosporia senegalensis,0.043081235,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,0Low
1088,KrugerSatara,SANW,0,Combretum imberbe,0.561391,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum imberbe,Combretum,imberbe,Combretaceae,am,0Low
1089,KrugerSatara,SANW,0,Acacia nigrescens,5.56237,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,0Low
1090,KrugerSatara,SANW,0,Dichrostachys cinerea,0.17250755,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
1091,KrugerSatara,SANW,0,Acacia tortilis,0.010661545,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,0Low
1092,KrugerSatara,SANW,0,Ormocarpum trichocarpum,0.01021647,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,0Low
1093,KrugerSatara,SANW,0,Albizia harveyi,0.00321601,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,0Low
1094,KrugerSatara,SANW,0,Acacia exuvialis,0.002919765,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,0Low
1095,KrugerSatara,SANW,0,Grewia damine,0.005609985,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia damine,Grewia,damine,Malvaceae,am,0Low
1096,KrugerSatara,SANW,0,Flueggea virosa,0.202227,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am,0Low
1097,KrugerSatara,SANW,0.3333333,Lannea schweinfurthii,0.01935301,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am,1Mid
1098,KrugerSatara,SANW,0.3333333,Ehretia obtusifolia,0.01277674,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,1Mid
1099,KrugerSatara,SANW,0.3333333,Commiphora africana,0.00045,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,1Mid
1100,KrugerSatara,SANW,0.3333333,Maerua parvifolia,0.002040775,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Maerua parvifolia,Maerua,parvifolia,Capparaceae,am,1Mid
1101,KrugerSatara,SANW,0.3333333,Gymnosporia senegalensis,0.007419205,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,1Mid
1102,KrugerSatara,SANW,0.3333333,Combretum imberbe,0.2171275,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,1Mid
1103,KrugerSatara,SANW,0.3333333,Combretum hereroense,0.06228225,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Combretum hereroense,Combretum,hereroense,Combretaceae,am,1Mid
1104,KrugerSatara,SANW,0.3333333,Acacia nigrescens,0.07344415,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,1Mid
1105,KrugerSatara,SANW,0.3333333,Dichrostachys cinerea,0.043572115,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
1106,KrugerSatara,SANW,0.3333333,Lonchocarpus capassa,0.023034425,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,1Mid
1107,KrugerSatara,SANW,0.3333333,Ormocarpum trichocarpum,0.00951521,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,1Mid
1108,KrugerSatara,SANW,0.3333333,Acacia exuvialis,0.00073302,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,1Mid
1109,KrugerSatara,SANW,0.3333333,Flueggea virosa,0.048447645,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am,1Mid
1110,KrugerSatara,SANW,0.3333333,Ziziphus mucronata,0.004544085,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ziziphus mucronata,Ziziphus,mucronata,Rhamnaceae,am,1Mid
1111,KrugerSatara,SANW,0.5,Sclerocarya birrea,0.3548088,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,2Mid
1112,KrugerSatara,SANW,0.5,Ozoroa engleri,0.00644404,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am,2Mid
1113,KrugerSatara,SANW,0.5,Ehretia obtusifolia,0.014506385,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,2Mid
1114,KrugerSatara,SANW,0.5,Combretum imberbe,0.025760125,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,2Mid
1115,KrugerSatara,SANW,0.5,Combretum hereroense,0.023413095,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Combretum hereroense,Combretum,hereroense,Combretaceae,am,2Mid
1116,KrugerSatara,SANW,0.5,Dichrostachys cinerea,0.51687,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,2Mid
1117,KrugerSatara,SANW,0.5,Acacia nigrescens,0.2382022,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,2Mid
1118,KrugerSatara,SANW,0.5,Lonchocarpus capassa,0.0573449,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,2Mid
1119,KrugerSatara,SANW,0.5,Ormocarpum trichocarpum,0.003954755,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,2Mid
1120,KrugerSatara,SANW,0.5,Acacia exuvialis,0.00211691,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,2Mid
1121,KrugerSatara,SANW,0.5,Grewia damine,0.002067965,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Grewia damine,Grewia,damine,Malvaceae,am,2Mid
1122,KrugerSatara,SANW,0.5,Ximenia caffra,0.008271865,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Ximenia caffra,Ximenia,caffra,Olacaceae,am,2Mid
1123,KrugerSatara,SANW,0.5,Flueggea virosa,0.04291179,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am,2Mid
1124,KrugerSatara,SANW,1,Lannea schweinfurthii,0.01978406,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am,5High
1125,KrugerSatara,SANW,1,Sclerocarya birrea,0.001084505,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,5High
1126,KrugerSatara,SANW,1,Ozoroa engleri,0.000996345,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am,5High
1127,KrugerSatara,SANW,1,Ehretia obtusifolia,0.00697785,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,5High
1128,KrugerSatara,SANW,1,Commiphora africana,0.00476362,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,5High
1129,KrugerSatara,SANW,1,Maerua parvifolia,0.0024329,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Maerua parvifolia,Maerua,parvifolia,Capparaceae,am,5High
1130,KrugerSatara,SANW,1,Gymnosporia senegalensis,0.0326398,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,5High
1131,KrugerSatara,SANW,1,Combretum imberbe,0.00161001,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,5High
1132,KrugerSatara,SANW,1,Combretum hereroense,7.35E-05,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Combretum hereroense,Combretum,hereroense,Combretaceae,am,5High
1133,KrugerSatara,SANW,1,Dichrostachys cinerea,0.17525275,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,5High
1134,KrugerSatara,SANW,1,Dalbergia melanoxylon,0.027792315,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,5High
1135,KrugerSatara,SANW,1,Acacia nigrescens,0.02658846,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,5High
1136,KrugerSatara,SANW,1,Lonchocarpus capassa,0.011685365,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,5High
1137,KrugerSatara,SANW,1,Ormocarpum trichocarpum,0.00588247,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,5High
1138,KrugerSatara,SANW,1,Acacia exuvialis,0.00108908,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,5High
1139,KrugerSatara,SANW,1,Acacia tortilis,0.000865825,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,5High
1140,KrugerSatara,SANW,1,Flueggea virosa,0.0136065,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",43,42,1956,1998,P,AUG,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am,5High
1141,KrugerSatara,SASA,0,Sclerocarya birrea,0.601785,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,0Low
1142,KrugerSatara,SASA,0,Ehretia obtusifolia,0.01129095,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,0Low
1143,KrugerSatara,SASA,0,Commiphora pyracanthoides,0.023248515,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Commiphora pyracanthoides,Commiphora,pyracanthoides,Burseraceae,am,0Low
1144,KrugerSatara,SASA,0,Gymnosporia senegalensis,0.02993441,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,0Low
1145,KrugerSatara,SASA,0,Combretum imberbe,0.40359735,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum imberbe,Combretum,imberbe,Combretaceae,am,0Low
1146,KrugerSatara,SASA,0,Combretum hereroense,0.00960652,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum hereroense,Combretum,hereroense,Combretaceae,am,0Low
1147,KrugerSatara,SASA,0,Combretum apiculatum,0.00886721,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am,0Low
1148,KrugerSatara,SASA,0,Acacia nigrescens,1.812352,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,0Low
1149,KrugerSatara,SASA,0,Dichrostachys cinerea,0.33171655,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,0Low
1150,KrugerSatara,SASA,0,Acacia exuvialis,0.3004272,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,0Low
1151,KrugerSatara,SASA,0,Cassia abbreviata,0.0761037,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Cassia abbreviata,Cassia,abbreviata,Leguminosae,am,0Low
1152,KrugerSatara,SASA,0,Lonchocarpus capassa,0.029477885,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,0Low
1153,KrugerSatara,SASA,0,Ormocarpum trichocarpum,0.001741385,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,0Low
1154,KrugerSatara,SASA,0,Grewia villosa,0.0654808,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia villosa,Grewia,villosa,Malvaceae,am,0Low
1155,KrugerSatara,SASA,0,Grewia damine,0.021926445,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia damine,Grewia,damine,Malvaceae,am,0Low
1156,KrugerSatara,SASA,0,Grewia flavescens,0.013711825,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",0,0,NA,NA,UB,CONT,Grewia flavescens,Grewia,flavescens,Malvaceae,am,0Low
1157,KrugerSatara,SASA,0.3333333,Sclerocarya birrea,0.716265,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am,1Mid
1158,KrugerSatara,SASA,0.3333333,Ozoroa engleri,0.01325931,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am,1Mid
1159,KrugerSatara,SASA,0.3333333,Searsia pyroides,0.012074345,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Searsia pyroides,Searsia,pyroides,Anacardiaceae,am,1Mid
1160,KrugerSatara,SASA,0.3333333,Ehretia obtusifolia,0.03038552,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,1Mid
1161,KrugerSatara,SASA,0.3333333,Commiphora africana,0.004262155,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am,1Mid
1162,KrugerSatara,SASA,0.3333333,Maerua parvifolia,6.45E-05,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Maerua parvifolia,Maerua,parvifolia,Capparaceae,am,1Mid
1163,KrugerSatara,SASA,0.3333333,Gymnosporia senegalensis,0.009273645,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,1Mid
1164,KrugerSatara,SASA,0.3333333,Combretum imberbe,0.4894842,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,1Mid
1165,KrugerSatara,SASA,0.3333333,Combretum hereroense,0.04601045,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Combretum hereroense,Combretum,hereroense,Combretaceae,am,1Mid
1166,KrugerSatara,SASA,0.3333333,Combretum mossambicense,0.019348715,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Combretum mossambicense,Combretum,mossambicense,Combretaceae,am,1Mid
1167,KrugerSatara,SASA,0.3333333,Diospyros mespiliformis,0.02243993,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Diospyros mespiliformis,Diospyros,mespiliformis,Ebenaceae,am,1Mid
1168,KrugerSatara,SASA,0.3333333,Acacia nigrescens,0.46157425,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,1Mid
1169,KrugerSatara,SASA,0.3333333,Dichrostachys cinerea,0.3503924,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix,1Mid
1170,KrugerSatara,SASA,0.3333333,Acacia tortilis,0.07886175,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix,1Mid
1171,KrugerSatara,SASA,0.3333333,Dalbergia melanoxylon,0.05353125,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Dalbergia melanoxylon,Dalbergia,melanoxylon,Leguminosae,nfix,1Mid
1172,KrugerSatara,SASA,0.3333333,Peltophorum africanum,0.0209301,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Peltophorum africanum,Peltophorum,africanum,Leguminosae,am,1Mid
1173,KrugerSatara,SASA,0.3333333,Acacia exuvialis,0.017467375,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto,1Mid
1174,KrugerSatara,SASA,0.3333333,Ormocarpum trichocarpum,0.011780395,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix,1Mid
1175,KrugerSatara,SASA,0.3333333,Lonchocarpus capassa,0.00586215,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix,1Mid
1176,KrugerSatara,SASA,0.3333333,Albizia harveyi,0.00253222,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix,1Mid
1177,KrugerSatara,SASA,0.3333333,Cassia abbreviata,0.00161001,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Cassia abbreviata,Cassia,abbreviata,Leguminosae,am,1Mid
1178,KrugerSatara,SASA,0.3333333,Grewia damine,0.08757755,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Grewia damine,Grewia,damine,Malvaceae,am,1Mid
1179,KrugerSatara,SASA,0.3333333,Grewia flavescens,0.04579578,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Grewia flavescens,Grewia,flavescens,Malvaceae,am,1Mid
1180,KrugerSatara,SASA,0.3333333,Grewia villosa,0.00810728,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Grewia villosa,Grewia,villosa,Malvaceae,am,1Mid
1181,KrugerSatara,SASA,0.3333333,Flueggea virosa,0.1283172,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am,1Mid
1182,KrugerSatara,SASA,0.3333333,Ziziphus mucronata,0.016099795,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",14.33333,42,1956,1998,P,AUG,Ziziphus mucronata,Ziziphus,mucronata,Rhamnaceae,am,1Mid
1183,KrugerSatara,SASA,0.5,Searsia pyroides,0.0293093,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Searsia pyroides,Searsia,pyroides,Anacardiaceae,am,2Mid
1184,KrugerSatara,SASA,0.5,Ehretia obtusifolia,0.000865825,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am,2Mid
1185,KrugerSatara,SASA,0.5,Gymnosporia senegalensis,0.004534925,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am,2Mid
1186,KrugerSatara,SASA,0.5,Combretum imberbe,0.27883275,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am,2Mid
1187,KrugerSatara,SASA,0.5,Terminalia prunioides,0.1610008,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Terminalia prunioides,Terminalia,prunioides,Combretaceae,am,2Mid
1188,KrugerSatara,SASA,0.5,Combretum apiculatum,0.00601785,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am,2Mid
1189,KrugerSatara,SASA,0.5,Diospyros mespiliformis,0.04811419,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Diospyros mespiliformis,Diospyros,mespiliformis,Ebenaceae,am,2Mid
1190,KrugerSatara,SASA,0.5,Acacia nigrescens,0.4896356,m2 ha-1,Basal area,1998,56,"Kruger National Park, South Africa",21.5,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix,2Mid
